,keys,clicks,impressions,ctr,position
13724,['メンズエステ タイ古式'],1.0,2.0,0.5,9.5
13725,['モアナカフェ'],1.0,1.0,1.0,1.0
13726,['モトヤマスタジオ'],1.0,3.0,0.3333333333333333,14.333333333333334
13727,['モニター カフェ'],1.0,1.0,1.0,7.0
13728,['モニター レンタル 大阪'],1.0,4.0,0.25,10.25
13729,['モリオ'],1.0,102.0,0.00980392156862745,12.480392156862745
13730,['モレラ東戸塚 レンタルスペース'],1.0,2.0,0.5,12.0
13731,['モンコジ 南郷'],1.0,5.0,0.2,12.8
13732,['モンスタースタジオ'],1.0,25.0,0.04,4.08
13733,['モンスタースタジオ 乃木坂'],1.0,2.0,0.5,5.0
13734,['ヤスオゴブリン'],1.0,2.0,0.5,3.0
13735,['ヤワタホーム'],1.0,1.0,1.0,22.0
13736,['ユイット'],1.0,32.0,0.03125,16.625
13737,['ユニオンハーバー 横浜'],1.0,20.0,0.05,15.1
13738,['ユーアンドエルズ'],1.0,1.0,1.0,24.0
13739,['ユーカリ 室内'],1.0,1.0,1.0,31.0
13740,['ユーカリが丘 レンタルスペース'],1.0,2.0,0.5,9.5
13741,['ユーチューバー向けスタジオ'],1.0,2.0,0.5,5.0
13742,['ユーチューブ スタジオ'],1.0,2.0,0.5,25.0
13743,['ヨガ'],1.0,957.0,0.0010449320794148381,59.36050156739812
13744,['ヨガ 三ノ輪'],1.0,131.0,0.007633587786259542,11.145038167938932
13745,['ヨガ 三郷'],1.0,2.0,0.5,9.0
13746,['ヨガ 北九州'],1.0,5.0,0.2,28.2
13747,['ヨガ 四谷三丁目'],1.0,1.0,1.0,18.0
13748,['ヨガ 堺市'],1.0,2.0,0.5,28.0
13749,['ヨガ 少路'],1.0,1.0,1.0,18.0
13750,['ヨガ 市川'],1.0,1.0,1.0,33.0
13751,['ヨガ 恵比寿'],1.0,304.0,0.003289473684210526,32.26973684210526
13752,['ヨガ 東大阪'],1.0,1.0,1.0,35.0
13753,['ヨガ 森ノ宮'],1.0,3.0,0.3333333333333333,10.0
13754,['ヨガ 武蔵小金井'],1.0,1.0,1.0,18.0
13755,['ヨガ 江古田'],1.0,1.0,1.0,9.0
13756,['ヨガ 浜松町'],1.0,2.0,0.5,8.5
13757,['ヨガ 渋谷'],1.0,200.0,0.005,28.565
13758,['ヨガ 王子'],1.0,1.0,1.0,21.0
13759,['ヨガ 福岡 安い'],1.0,3.0,0.3333333333333333,25.0
13760,['ヨガ 西小山'],1.0,2.0,0.5,18.5
13761,['ヨガ 西淀川区'],1.0,2.0,0.5,17.5
13762,['ヨガ 谷町四丁目'],1.0,59.0,0.01694915254237288,6.677966101694915
13763,['ヨガ 長居'],1.0,1.0,1.0,25.0
13764,['ヨガ 静岡市駿河区'],1.0,1.0,1.0,28.0
13765,['ヨガ 高級'],1.0,2.0,0.5,8.5
13766,['ヨガスタジオ 名古屋'],1.0,3.0,0.3333333333333333,42.333333333333336
13767,['ヨガスタジオ 東京'],1.0,195.0,0.005128205128205128,26.23076923076923
13768,['ヨガスペース'],1.0,1.0,1.0,3.0
13769,['ヨガマット レンタル'],1.0,53.0,0.018867924528301886,8.433962264150942
13770,['ヨガルーム'],1.0,34.0,0.029411764705882353,8.617647058823529
13771,['ラ リベルテ 奈良'],1.0,2.0,0.5,17.5
13772,['ライブスタジオ'],1.0,1.0,1.0,2.0
13773,['ライブスペース 東京 安い'],1.0,1.0,1.0,4.0
13774,['ライブハウス 200人'],1.0,1.0,1.0,6.0
13775,['ライブハウス キャパ 100'],1.0,4.0,0.25,6.5
13776,['ライブハウス ステージ広い'],1.0,10.0,0.1,7.1
13777,['ライブハウス ランキング'],1.0,1.0,1.0,5.0
13778,['ライブハウス レンタル 東京 安い'],1.0,3.0,0.3333333333333333,6.333333333333333
13779,['ライブハウス 上野'],1.0,1.0,1.0,6.0
13780,['ライブハウス 下北沢'],1.0,1.0,1.0,15.0
13781,['ライブハウス 収益構造'],1.0,1.0,1.0,22.0
13782,['ライブハウス 名古屋 格安'],1.0,3.0,0.3333333333333333,2.0
13783,['ライブハウス 安い'],1.0,11.0,0.09090909090909091,9.727272727272727
13784,['ライブハウス 恵比寿'],1.0,1.0,1.0,5.0
13785,['ライブハウス 東京 レンタル'],1.0,3.0,0.3333333333333333,4.666666666666666
13786,['ライブハウス 都島'],1.0,39.0,0.02564102564102564,10.0
13787,['ライブハウス都島'],1.0,29.0,0.034482758620689655,10.137931034482758
13788,['ライブパーティー'],1.0,2.0,0.5,27.0
13789,['ライブ会場 東京'],1.0,76.0,0.013157894736842105,8.526315789473685
13790,['ライブ配信スタジオ'],1.0,3.0,0.3333333333333333,6.0
13791,['ラウンジ 相席'],1.0,1.0,1.0,1.0
13792,['ラウンジ 貸切'],1.0,1.0,1.0,10.0
13793,['ラクーア 会議室'],1.0,5.0,0.2,5.8
13794,['ラジーエンターテイメントスクール'],1.0,3.0,0.3333333333333333,12.666666666666666
13795,['ラソンブレ 本町'],1.0,8.0,0.125,13.125
13796,['ラフィネ'],1.0,19.0,0.05263157894736842,21.36842105263158
13797,['ラフォーレ ポップアップ 料金'],1.0,2.0,0.5,8.0
13798,['ラフヨガ 表参道'],1.0,1.0,1.0,15.0
13799,['ラプラス'],1.0,367.0,0.0027247956403269754,40.11716621253406
13800,['ララサロン'],1.0,21.0,0.047619047619047616,8.0
13801,['ランチ'],1.0,1.0,1.0,1.0
13802,['ランドマーク福島605'],1.0,1.0,1.0,3.0
13803,['ランドリー 名古屋'],1.0,1.0,1.0,26.0
13804,['ランドリーガーデン 名古屋'],1.0,1.0,1.0,5.0
13805,['ランファン'],1.0,2.0,0.5,21.0
13806,['ラヴィコーポレーション'],1.0,59.0,0.01694915254237288,6.8474576271186445
13807,['リアルターソリューションズ 滋賀'],1.0,1.0,1.0,6.0
13808,['リカフェ'],1.0,2.0,0.5,27.0
13809,['リキューブ茅場町'],1.0,1.0,1.0,6.0
13810,['リコード 大塚'],1.0,1.0,1.0,2.0
13811,['リストランテコローナ'],1.0,11.0,0.09090909090909091,11.909090909090908
13812,['リタマインド'],1.0,8.0,0.125,6.25
13813,['リトリート'],1.0,368.0,0.002717391304347826,34.79891304347826
13814,['リトリート 東京'],1.0,17.0,0.058823529411764705,8.823529411764707
13815,['リトルヨーロッパ'],1.0,3.0,0.3333333333333333,7.666666666666667
13816,['リトルリンダ'],1.0,137.0,0.0072992700729927005,14.934306569343066
13817,['リトルリンダ バー'],1.0,2.0,0.5,14.0
13818,['リトルリンダ ボッタクリ'],1.0,10.0,0.1,4.2
13819,['リトルリンダ 外苑前'],1.0,2.0,0.5,9.0
13820,['リノリウム レンタルスタジオ'],1.0,4.0,0.25,8.0
13821,['リハーサルスタジオ 幡ヶ谷'],1.0,3.0,0.3333333333333333,7.666666666666667
13822,['リハーサルスタジオ 広い 東京'],1.0,5.0,0.2,3.0
13823,['リハーサルスタジオ 東京'],1.0,3.0,0.3333333333333333,5.0
13824,['リハーサルスタジオ 渋谷'],1.0,4.0,0.25,9.25
13825,['リファレンスキャナルシティ博多'],1.0,1.0,1.0,13.0
13826,['リブスペース 名古屋'],1.0,2.0,0.5,7.0
13827,['リモートワーク 福岡'],1.0,1.0,1.0,28.0
13828,['リラックスイン 佐世保'],1.0,3.0,0.3333333333333333,17.0
13829,['リラーク'],1.0,5.0,0.2,14.8
13830,['リンクラボ アムウェイ'],1.0,3.0,0.3333333333333333,6.666666666666667
13831,['リンクラボ 大阪'],1.0,2.0,0.5,14.0
13832,['リンクラボ 福島'],1.0,11.0,0.09090909090909091,13.636363636363637
13833,['リングレンタル'],1.0,1.0,1.0,4.0
13834,['リーガルオフィス神戸'],1.0,1.0,1.0,12.0
13835,['リーフ会議室'],1.0,1.0,1.0,4.0
13836,['リーフ渋谷16'],1.0,2.0,0.5,4.0
13837,['ルキナ 大塚'],1.0,21.0,0.047619047619047616,13.571428571428571
13838,['ルキナ仙川 料金'],1.0,4.0,0.25,9.5
13839,['ルチッタ'],1.0,1.0,1.0,16.0
13840,['ルックハイツ新宿'],1.0,2.0,0.5,57.5
13841,['ルナジェナ'],1.0,7.0,0.14285714285714285,8.142857142857142
13842,['ルネ御苑プラザ'],1.0,5.0,0.2,22.4
13843,['ルノアール 個室'],1.0,1.0,1.0,20.0
13844,['ルミバレエスタジオ 浦安'],1.0,2.0,0.5,5.0
13845,['ルルマル'],1.0,1.0,1.0,11.0
13846,['ル・グラシエル'],1.0,2.0,0.5,4.0
13847,['ルーシーママ'],1.0,2.0,0.5,15.0
13848,['ルーム 神戸'],1.0,1.0,1.0,4.0
13849,['ルームパーティー'],1.0,2.0,0.5,4.5
13850,['ルームレンタル 東京'],1.0,1.0,1.0,1.0
13851,['レアルセミナールーム'],1.0,86.0,0.011627906976744186,11.348837209302326
13852,['レイクタウン コスプレ'],1.0,1.0,1.0,8.0
13853,['レイクタウン ヨガ'],1.0,1.0,1.0,18.0
13854,['レインボープラス'],1.0,32.0,0.03125,6.5
13855,['レガーレカフェ栄'],1.0,44.0,0.022727272727272728,8.59090909090909
13856,['レコーディングスタジオ'],1.0,6.0,0.16666666666666666,32.0
13857,['レコーディングスタジオ おすすめ'],1.0,2.0,0.5,13.5
13858,['レコーディングスタジオ 格安'],1.0,93.0,0.010752688172043012,22.817204301075268
13859,['レザークラフト 新宿'],1.0,1.0,1.0,17.0
13860,['レス 東川 インスタ'],1.0,2.0,0.5,6.0
13861,['レセプションパーティー 大阪'],1.0,3.0,0.3333333333333333,2.333333333333333
13862,['レッスン室 ダンス'],1.0,1.0,1.0,4.0
13863,['レッスン室レンタル'],1.0,1.0,1.0,2.0
13864,['レトロ 撮影スタジオ'],1.0,1.0,1.0,6.0
13865,['レモンスタジオ'],1.0,2.0,0.5,12.0
13866,['レンタル'],1.0,492.0,0.0020325203252032522,49.06707317073171
13867,['レンタル オフィス 個室'],1.0,1.0,1.0,7.0
13868,['レンタル カフェ 東京'],1.0,1.0,1.0,5.0
13869,['レンタル サロン 個室 池袋'],1.0,1.0,1.0,1.0
13870,['レンタル シアター'],1.0,2.0,0.5,5.0
13871,['レンタル スペース アプリ'],1.0,1.0,1.0,10.0
13872,['レンタル スペース 難波'],1.0,2.0,0.5,5.5
13873,['レンタル ダンススタジオ 東京'],1.0,147.0,0.006802721088435374,3.0136054421768708
13874,['レンタル ネット'],1.0,1.0,1.0,22.0
13875,['レンタル ブース'],1.0,42.0,0.023809523809523808,4.380952380952381
13876,['レンタル ベース'],1.0,1.0,1.0,1.0
13877,['レンタル ルーム 名古屋'],1.0,7.0,0.14285714285714285,4.0
13878,['レンタル 会場'],1.0,24.0,0.041666666666666664,3.7083333333333335
13879,['レンタル 会議室 名古屋'],1.0,4.0,0.25,2.0
13880,['レンタル 会議室 新宿'],1.0,4.0,0.25,4.75
13881,['レンタル 個室 広島'],1.0,1.0,1.0,2.0
13882,['レンタル 写真スタジオ'],1.0,1.0,1.0,11.0
13883,['レンタル 勉強部屋'],1.0,2.0,0.5,6.0
13884,['レンタル 大阪'],1.0,289.0,0.0034602076124567475,9.311418685121108
13885,['レンタル 岡崎'],1.0,1.0,1.0,43.0
13886,['レンタル 撮影スタジオ'],1.0,4.0,0.25,7.5
13887,['レンタル 新宿'],1.0,2.0,0.5,3.0
13888,['レンタル 書斎'],1.0,1.0,1.0,4.0
13889,['レンタル 東京'],1.0,293.0,0.0034129692832764505,4.191126279863481
13890,['レンタル 横浜'],1.0,56.0,0.017857142857142856,8.285714285714285
13891,['レンタル 渋谷'],1.0,1.0,1.0,4.0
13892,['レンタルアパート 1日'],1.0,1.0,1.0,8.0
13893,['レンタルオフィス'],1.0,463.0,0.0021598272138228943,79.13390928725703
13894,['レンタルオフィス 一人'],1.0,1.0,1.0,14.0
13895,['レンタルオフィス 名古屋 時間貸し'],1.0,1.0,1.0,7.0
13896,['レンタルオフィス 大崎'],1.0,1.0,1.0,1.0
13897,['レンタルオフィス 所沢'],1.0,2.0,0.5,34.5
13898,['レンタルオフィス 撮影'],1.0,2.0,0.5,22.5
13899,['レンタルオフィス 時間制'],1.0,2.0,0.5,1.0
13900,['レンタルオフィス 東京 個室'],1.0,3.0,0.3333333333333333,15.333333333333334
13901,['レンタルオフィス 西宮'],1.0,1.0,1.0,28.0
13902,['レンタルオフィス 門前仲町'],1.0,3.0,0.3333333333333333,7.0
13903,['レンタルオフィス 高崎'],1.0,1.0,1.0,11.0
13904,['レンタルオフィス時間貸し'],1.0,1.0,1.0,1.0
13905,['レンタルカフェ 名古屋'],1.0,3.0,0.3333333333333333,3.0
13906,['レンタルカフェ 福岡'],1.0,2.0,0.5,5.0
13907,['レンタルカフェ 秋葉原'],1.0,1.0,1.0,5.0
13908,['レンタルキッチン とは'],1.0,5.0,0.2,4.0
13909,['レンタルキッチン スマイル'],1.0,6.0,0.16666666666666666,14.833333333333334
13910,['レンタルキッチン 三軒茶屋'],1.0,3.0,0.3333333333333333,8.0
13911,['レンタルキッチン 上野'],1.0,40.0,0.025,3.425
13912,['レンタルキッチン 埼玉 オーブン'],1.0,1.0,1.0,8.0
13913,['レンタルキッチン 大阪 安い'],1.0,3.0,0.3333333333333333,2.0
13914,['レンタルキッチン 山梨'],1.0,1.0,1.0,4.0
13915,['レンタルキッチン 栃木'],1.0,2.0,0.5,4.0
13916,['レンタルキッチン 浦安'],1.0,1.0,1.0,2.0
13917,['レンタルキッチン 港区'],1.0,1.0,1.0,3.0
13918,['レンタルキッチン 菓子製造許可'],1.0,17.0,0.058823529411764705,9.058823529411764
13919,['レンタルキッチン 関西'],1.0,1.0,1.0,3.0
13920,['レンタルキッチン 飲食店営業許可'],1.0,3.0,0.3333333333333333,5.0
13921,['レンタルキッチン 鹿児島'],1.0,1.0,1.0,5.0
13922,['レンタルキッチンスペース patia'],1.0,1.0,1.0,3.0
13923,['レンタルギャラリー 名古屋'],1.0,2.0,0.5,5.5
13924,['レンタルギャラリー 東京'],1.0,20.0,0.05,7.05
13925,['レンタルサロン 代々木'],1.0,2.0,0.5,1.5
13926,['レンタルサロン 八王子'],1.0,5.0,0.2,4.4
13927,['レンタルサロン 奈良'],1.0,2.0,0.5,7.0
13928,['レンタルサロン 宝塚'],1.0,1.0,1.0,5.0
13929,['レンタルサロン 新橋'],1.0,1.0,1.0,5.0
13930,['レンタルサロン 東京 格安'],1.0,2.0,0.5,3.5
13931,['レンタルサロン 赤坂'],1.0,2.0,0.5,2.0
13932,['レンタルサロンとは'],1.0,3.0,0.3333333333333333,6.0
13933,['レンタルサロン横浜'],1.0,7.0,0.14285714285714285,32.42857142857143
13934,['レンタルシアター 南青山'],1.0,1.0,1.0,7.0
13935,['レンタルシアター 大阪'],1.0,4.0,0.25,10.0
13936,['レンタルシネマ'],1.0,1.0,1.0,7.0
13937,['レンタルジム 千葉'],1.0,13.0,0.07692307692307693,10.0
13938,['レンタルジム 恵比寿'],1.0,1.0,1.0,10.0
13939,['レンタルジム 新宿'],1.0,3.0,0.3333333333333333,15.666666666666666
13940,['レンタルジム 渋谷'],1.0,4.0,0.25,10.5
13941,['レンタルスタジオ we love'],1.0,1.0,1.0,5.0
13942,['レンタルスタジオ キッチン'],1.0,9.0,0.1111111111111111,3.4444444444444446
13943,['レンタルスタジオ ダンス 東京'],1.0,68.0,0.014705882352941176,3.985294117647059
13944,['レンタルスタジオ ダンス 渋谷'],1.0,3.0,0.3333333333333333,2.0
13945,['レンタルスタジオ ダンス 都内'],1.0,8.0,0.125,3.25
13946,['レンタルスタジオ バンド'],1.0,1.0,1.0,7.0
13947,['レンタルスタジオ ヨガ 名古屋'],1.0,1.0,1.0,3.0
13948,['レンタルスタジオ 写真'],1.0,1.0,1.0,7.0
13949,['レンタルスタジオ 原宿'],1.0,6.0,0.16666666666666666,2.166666666666667
13950,['レンタルスタジオ 吉祥寺'],1.0,4.0,0.25,2.0
13951,['レンタルスタジオ 天王寺'],1.0,2.0,0.5,3.0
13952,['レンタルスタジオ 学芸大学'],1.0,1.0,1.0,7.0
13953,['レンタルスタジオ 岡山'],1.0,3.0,0.3333333333333333,7.0
13954,['レンタルスタジオ 広島'],1.0,9.0,0.1111111111111111,6.0
13955,['レンタルスタジオ 本厚木'],1.0,1.0,1.0,8.0
13956,['レンタルスタジオ 松山'],1.0,5.0,0.2,5.0
13957,['レンタルスタジオ 検索'],1.0,2.0,0.5,5.5
13958,['レンタルスタジオ 目黒'],1.0,8.0,0.125,2.0
13959,['レンタルスタジオ 音楽'],1.0,1.0,1.0,4.0
13960,['レンタルスタジオgymmie'],1.0,1.0,1.0,8.0
13961,['レンタルスタジオカベリ 大阪'],1.0,1.0,1.0,3.0
13962,['レンタルスペース bbq'],1.0,1.0,1.0,9.0
13963,['レンタルスペース えっち'],1.0,1.0,1.0,17.0
13964,['レンタルスペース お泊り'],1.0,1.0,1.0,6.0
13965,['レンタルスペース やすい'],1.0,1.0,1.0,4.0
13966,['レンタルスペース イベント'],1.0,9.0,0.1111111111111111,5.111111111111111
13967,['レンタルスペース オタク'],1.0,2.0,0.5,5.0
13968,['レンタルスペース オーナー'],1.0,1.0,1.0,6.0
13969,['レンタルスペース カップル 防犯カメラ'],1.0,20.0,0.05,9.8
13970,['レンタルスペース カメラ'],1.0,2.0,0.5,6.5
13971,['レンタルスペース キッズ'],1.0,1.0,1.0,4.0
13972,['レンタルスペース キッチン 名古屋'],1.0,1.0,1.0,6.0
13973,['レンタルスペース キッチン 東京 安い'],1.0,1.0,1.0,1.0
13974,['レンタルスペース キッチン 東京 格安'],1.0,1.0,1.0,1.0
13975,['レンタルスペース ゲーム 東京'],1.0,1.0,1.0,2.0
13976,['レンタルスペース スマブラ'],1.0,4.0,0.25,8.75
13977,['レンタルスペース デリバリー'],1.0,1.0,1.0,8.0
13978,['レンタルスペース パソコン'],1.0,1.0,1.0,1.0
13979,['レンタルスペース ベッド'],1.0,1.0,1.0,5.0
13980,['レンタルスペース ホワイトボード'],1.0,1.0,1.0,1.0
13981,['レンタルスペース マツヒロ 3fダンススタジオ'],1.0,1.0,1.0,2.0
13982,['レンタルスペース 一泊'],1.0,1.0,1.0,11.0
13983,['レンタルスペース 三島'],1.0,2.0,0.5,6.0
13984,['レンタルスペース 三河'],1.0,3.0,0.3333333333333333,6.666666666666667
13985,['レンタルスペース 三田'],1.0,2.0,0.5,3.0
13986,['レンタルスペース 三重'],1.0,3.0,0.3333333333333333,3.0
13987,['レンタルスペース 京都 パーティー'],1.0,2.0,0.5,3.0
13988,['レンタルスペース 京都 安い'],1.0,2.0,0.5,3.0
13989,['レンタルスペース 京都市'],1.0,3.0,0.3333333333333333,3.0
13990,['レンタルスペース 人気'],1.0,8.0,0.125,4.125
13991,['レンタルスペース 代行'],1.0,1.0,1.0,13.0
13992,['レンタルスペース 伏見'],1.0,1.0,1.0,1.0
13993,['レンタルスペース 倉庫'],1.0,3.0,0.3333333333333333,9.666666666666666
13994,['レンタルスペース 値段'],1.0,2.0,0.5,5.0
13995,['レンタルスペース 入谷'],1.0,1.0,1.0,4.0
13996,['レンタルスペース 北海道'],1.0,13.0,0.07692307692307693,3.5384615384615383
13997,['レンタルスペース 千代田区'],1.0,5.0,0.2,3.6
13998,['レンタルスペース 千葉市'],1.0,1.0,1.0,4.0
13999,['レンタルスペース 古民家'],1.0,2.0,0.5,5.0
14000,['レンタルスペース 同窓会'],1.0,4.0,0.25,3.0
14001,['レンタルスペース 名古屋 パーティー'],1.0,2.0,0.5,10.0
14002,['レンタルスペース 名古屋 ヨガ'],1.0,1.0,1.0,2.0
14003,['レンタルスペース 名古屋 安い'],1.0,1.0,1.0,3.0
14004,['レンタルスペース 和'],1.0,2.0,0.5,12.0
14005,['レンタルスペース 和室 東京'],1.0,3.0,0.3333333333333333,3.0
14006,['レンタルスペース 品川駅'],1.0,1.0,1.0,2.0
14007,['レンタルスペース 喫煙'],1.0,4.0,0.25,6.25
14008,['レンタルスペース 四ツ谷'],1.0,1.0,1.0,5.0
14009,['レンタルスペース 四谷'],1.0,2.0,0.5,4.5
14010,['レンタルスペース 墨田区'],1.0,1.0,1.0,4.0
14011,['レンタルスペース 外苑前'],1.0,2.0,0.5,4.0
14012,['レンタルスペース 多摩センター'],1.0,1.0,1.0,1.0
14013,['レンタルスペース 夜'],1.0,5.0,0.2,4.8
14014,['レンタルスペース 大分県'],1.0,2.0,0.5,3.0
14015,['レンタルスペース 大阪 キッチン 安い'],1.0,2.0,0.5,2.5
14016,['レンタルスペース 大阪 女子会'],1.0,2.0,0.5,4.0
14017,['レンタルスペース 天神橋筋六丁目'],1.0,6.0,0.16666666666666666,1.0
14018,['レンタルスペース 安い 都内'],1.0,2.0,0.5,2.0
14019,['レンタルスペース 宿泊'],1.0,1.0,1.0,12.0
14020,['レンタルスペース 展示'],1.0,4.0,0.25,3.5
14021,['レンタルスペース 山口県'],1.0,5.0,0.2,4.0
14022,['レンタルスペース 岐阜県'],1.0,1.0,1.0,4.0
14023,['レンタルスペース 帯広'],1.0,2.0,0.5,8.0
14024,['レンタルスペース 広島市'],1.0,2.0,0.5,4.0
14025,['レンタルスペース 恵比寿 パーティー'],1.0,2.0,0.5,1.0
14026,['レンタルスペース 愛知 子連れ'],1.0,2.0,0.5,5.0
14027,['レンタルスペース 料金 人数'],1.0,1.0,1.0,7.0
14028,['レンタルスペース 新宿 パーティ'],1.0,1.0,1.0,2.0
14029,['レンタルスペース 新宿 女子会'],1.0,2.0,0.5,3.0
14030,['レンタルスペース 新宿 格安'],1.0,1.0,1.0,2.0
14031,['レンタルスペース 新潟県'],1.0,1.0,1.0,5.0
14032,['レンタルスペース 日暮里'],1.0,4.0,0.25,4.0
14033,['レンタルスペース 明治神宮前'],1.0,1.0,1.0,1.0
14034,['レンタルスペース 最安値'],1.0,1.0,1.0,3.0
14035,['レンタルスペース 月極'],1.0,3.0,0.3333333333333333,2.0
14036,['レンタルスペース 月額 個室'],1.0,1.0,1.0,3.0
14037,['レンタルスペース 杉並区'],1.0,2.0,0.5,2.5
14038,['レンタルスペース 東京都'],1.0,1.0,1.0,3.0
14039,['レンタルスペース 梅田 パーティー'],1.0,1.0,1.0,1.0
14040,['レンタルスペース 歌舞伎町'],1.0,1.0,1.0,3.0
14041,['レンタルスペース 河原町'],1.0,1.0,1.0,2.0
14042,['レンタルスペース 深夜'],1.0,1.0,1.0,4.0
14043,['レンタルスペース 渋谷 キッチン'],1.0,2.0,0.5,3.0
14044,['レンタルスペース 滋賀県'],1.0,3.0,0.3333333333333333,2.0
14045,['レンタルスペース 演劇'],1.0,1.0,1.0,4.0
14046,['レンタルスペース 犬山'],1.0,2.0,0.5,4.0
14047,['レンタルスペース 田町'],1.0,4.0,0.25,3.0
14048,['レンタルスペース 福井市'],1.0,3.0,0.3333333333333333,5.0
14049,['レンタルスペース 福島県'],1.0,5.0,0.2,2.6
14050,['レンタルスペース 秋葉原 パーティ'],1.0,1.0,1.0,3.0
14051,['レンタルスペース 練馬区'],1.0,1.0,1.0,2.0
14052,['レンタルスペース 習志野市'],1.0,1.0,1.0,4.0
14053,['レンタルスペース 茨城県'],1.0,15.0,0.06666666666666667,4.0
14054,['レンタルスペース 蔵前'],1.0,1.0,1.0,4.0
14055,['レンタルスペース 薬院'],1.0,8.0,0.125,5.0
14056,['レンタルスペース 西船橋'],1.0,2.0,0.5,1.0
14057,['レンタルスペース 豊田'],1.0,4.0,0.25,4.75
14058,['レンタルスペース 豊田市'],1.0,3.0,0.3333333333333333,4.0
14059,['レンタルスペース 費用'],1.0,2.0,0.5,4.5
14060,['レンタルスペース 赤坂'],1.0,35.0,0.02857142857142857,3.657142857142857
14061,['レンタルスペース 逗子'],1.0,1.0,1.0,5.0
14062,['レンタルスペース 郡山'],1.0,2.0,0.5,7.0
14063,['レンタルスペース 都内 おしゃれ'],1.0,3.0,0.3333333333333333,4.0
14064,['レンタルスペース 銀座 おしゃれ'],1.0,1.0,1.0,1.0
14065,['レンタルスペース 門前仲町'],1.0,1.0,1.0,5.0
14066,['レンタルスペース 飲み会 怪しい'],1.0,2.0,0.5,14.5
14067,['レンタルスペース 飲食店営業許可'],1.0,3.0,0.3333333333333333,8.333333333333332
14068,['レンタルスペース 駒込'],1.0,1.0,1.0,2.0
14069,['レンタルスペース 騒音'],1.0,1.0,1.0,2.0
14070,['レンタルスペース 鳥取'],1.0,3.0,0.3333333333333333,11.0
14071,['レンタルスペースrico'],1.0,17.0,0.058823529411764705,6.529411764705882
14072,['レンタルスペースさいえん'],1.0,1.0,1.0,7.0
14073,['レンタルスペースデート'],1.0,2.0,0.5,5.5
14074,['レンタルスペースノリタケ'],1.0,3.0,0.3333333333333333,3.0
14075,['レンタルスペース飲み会'],1.0,1.0,1.0,5.0
14076,['レンタルダイニング'],1.0,1.0,1.0,6.0
14077,['レンタルダンススタジオ 目黒'],1.0,2.0,0.5,2.0
14078,['レンタルダンススタジオ 都内'],1.0,13.0,0.07692307692307693,3.6153846153846154
14079,['レンタルトレーニングジム'],1.0,1.0,1.0,4.0
14080,['レンタルハウス 仙台'],1.0,1.0,1.0,4.0
14081,['レンタルハウス 大阪 1日'],1.0,1.0,1.0,1.0
14082,['レンタルハウス 愛知'],1.0,2.0,0.5,7.5
14083,['レンタルハウス 新潟'],1.0,1.0,1.0,5.0
14084,['レンタルハウス 町田'],1.0,1.0,1.0,6.0
14085,['レンタルハウス 神奈川 宿泊'],1.0,5.0,0.2,16.2
14086,['レンタルハウス 福岡 宿泊'],1.0,2.0,0.5,9.0
14087,['レンタルハウス 都内'],1.0,1.0,1.0,3.0
14088,['レンタルハウススタジオ'],1.0,1.0,1.0,8.0
14089,['レンタルパソコン'],1.0,1.0,1.0,37.0
14090,['レンタルパーティ 一覧'],1.0,1.0,1.0,13.0
14091,['レンタルピアノスタジオ'],1.0,3.0,0.3333333333333333,4.666666666666666
14092,['レンタルホール'],1.0,39.0,0.02564102564102564,6.923076923076923
14093,['レンタルホール 大阪'],1.0,1.0,1.0,12.0
14094,['レンタルホール 東京'],1.0,2.0,0.5,8.0
14095,['レンタルホールアーサー 草加'],1.0,2.0,0.5,5.5
14096,['レンタルママ'],1.0,1.0,1.0,4.0
14097,['レンタルラウンジ'],1.0,1.0,1.0,2.0
14098,['レンタルリング'],1.0,1.0,1.0,6.0
14099,['レンタルルーム 1ヶ月'],1.0,1.0,1.0,9.0
14100,['レンタルルーム bbq'],1.0,1.0,1.0,4.0
14101,['レンタルルーム red'],1.0,1.0,1.0,19.0
14102,['レンタルルーム お風呂'],1.0,1.0,1.0,9.0
14103,['レンタルルーム オアシス'],1.0,3.0,0.3333333333333333,10.333333333333334
14104,['レンタルルーム オタク'],1.0,1.0,1.0,4.0
14105,['レンタルルーム カップル 都内'],1.0,2.0,0.5,6.0
14106,['レンタルルーム カメラ'],1.0,2.0,0.5,11.5
14107,['レンタルルーム キッチン付き 宿泊'],1.0,2.0,0.5,9.5
14108,['レンタルルーム ゲーム機'],1.0,1.0,1.0,1.0
14109,['レンタルルーム サン'],1.0,2.0,0.5,8.5
14110,['レンタルルーム セラピー'],1.0,4.0,0.25,2.5
14111,['レンタルルーム テレビゲーム'],1.0,1.0,1.0,1.0
14112,['レンタルルーム デート 東京'],1.0,1.0,1.0,2.0
14113,['レンタルルーム ビスタ'],1.0,1.0,1.0,6.0
14114,['レンタルルーム ホームパーティー'],1.0,3.0,0.3333333333333333,4.0
14115,['レンタルルーム メンフィス'],1.0,1.0,1.0,17.0
14116,['レンタルルーム 一人'],1.0,2.0,0.5,3.5
14117,['レンタルルーム 三鷹'],1.0,1.0,1.0,2.0
14118,['レンタルルーム 中野 格安'],1.0,3.0,0.3333333333333333,3.6666666666666665
14119,['レンタルルーム 亀戸'],1.0,1.0,1.0,4.0
14120,['レンタルルーム 仙台 ベッド'],1.0,2.0,0.5,5.0
